Year,Region,Crop,Season,Yield_kg_per_ha,Area_ha,Production_tonnes,Rainfall_mm,Avg_Temp_C,Fertilizer_kg_per_ha
2023,Bihar,Rice,Rabi,923.0,4224.5,3899.21,179.3,16.2,112.5
2023,Bihar,Rice,Zaid,1007.0,4262.9,4292.74,91.0,25.4,129.9
2023,Bihar,Wheat,Kharif,498.6,3069.0,1530.2,845.4,24.4,189.7
2023,Bihar,Wheat,Rabi,3126.6,3546.8,11089.42,57.5,21.3,141.0
2023,Bihar,Wheat,Zaid,661.8,3782.0,2502.93,100.3,31.6,92.7
2023,Bihar,Maize,Kharif,2430.6,2061.5,5010.68,934.9,26.8,121.9
2023,Bihar,Maize,Rabi,1800.2,1774.9,3195.17,91.3,18.6,142.5
2023,Bihar,Maize,Zaid,2530.7,1913.4,4842.24,259.2,27.2,89.4
2023,Bihar,Cotton,Kharif,474.9,1792.0,851.02,852.7,34.3,129.3
2023,Bihar,Cotton,Rabi,288.8,1803.4,520.82,189.1,23.3,103.0
2023,Bihar,Sugarcane,Kharif,71145.1,731.3,52028.41,855.2,28.4,181.8
2023,Bihar,Sugarcane,Rabi,70625.6,804.4,56811.23,61.3,14.2,168.9
2023,Bihar,Sugarcane,Zaid,74147.2,769.4,57048.86,89.8,33.2,142.1
2023,Bihar,Pulses,Kharif,703.0,1368.8,962.27,763.0,31.3,83.1
2023,Bihar,Pulses,Rabi,1061.0,1253.7,1330.18,369.4,14.1,139.6
2023,Bihar,Pulses,Zaid,654.5,1366.5,894.37,206.3,28.7,158.2
2023,Bihar,Soybean,Kharif,1029.1,1201.7,1236.67,952.9,29.0,147.2
2023,Bihar,Groundnut,Kharif,1506.4,823.4,1240.37,788.0,30.1,128.9
2023,Bihar,Groundnut,Rabi,1288.1,809.2,1042.33,68.5,18.9,174.4
2023,Bihar,Groundnut,Zaid,1173.4,855.7,1004.08,113.9,29.0,121.6
2023,Gujarat,Rice,Kharif,3296.1,5529.7,18226.44,927.3,29.3,150.0
2023,Gujarat,Rice,Rabi,1170.6,5889.0,6893.66,86.6,20.2,185.5
2023,Gujarat,Rice,Zaid,1525.6,5329.2,8130.23,171.9,30.3,139.0
2023,Gujarat,Wheat,Kharif,639.5,4615.1,2951.36,785.0,29.2,174.0
2023,Gujarat,Wheat,Rabi,4050.0,3745.3,15168.47,67.5,19.3,89.9
2023,Gujarat,Wheat,Zaid,949.9,4063.7,3860.11,314.1,30.7,134.4
2023,Gujarat,Maize,Kharif,3659.2,2511.7,9190.81,793.7,33.1,131.7
2023,Gujarat,Maize,Rabi,2288.8,2226.8,5096.7,118.2,23.9,139.0
2023,Gujarat,Maize,Zaid,3059.5,2680.8,8201.91,35.5,27.8,187.3
2023,Gujarat,Cotton,Kharif,612.9,2039.1,1249.76,919.0,26.1,115.5
2023,Gujarat,Cotton,Rabi,386.9,1913.8,740.45,86.5,21.1,121.4
2023,Gujarat,Sugarcane,Kharif,84678.8,932.2,78937.58,788.5,26.6,148.5
2023,Gujarat,Sugarcane,Rabi,89735.6,1093.2,98098.96,30.0,21.4,152.3
2023,Gujarat,Sugarcane,Zaid,82878.3,966.7,80118.45,112.5,26.6,121.1
2023,Gujarat,Pulses,Kharif,1065.1,1930.4,2056.07,694.3,32.4,120.1
2023,Gujarat,Pulses,Rabi,1283.4,1862.7,2390.59,41.8,19.9,137.1
2023,Gujarat,Pulses,Zaid,742.8,2031.2,1508.78,139.6,30.1,176.8
2023,Gujarat,Soybean,Kharif,1370.8,1264.7,1733.65,947.2,36.8,158.1
2023,Gujarat,Groundnut,Kharif,2385.4,1304.8,3112.47,961.6,27.2,128.4
2023,Gujarat,Groundnut,Rabi,1942.0,1151.8,2236.8,118.6,16.2,150.3
2023,Gujarat,Groundnut,Zaid,1626.0,1034.3,1681.77,47.2,24.1,119.5
2023,Telangana,Rice,Kharif,2916.2,4321.6,12602.65,773.6,25.3,143.2
2023,Telangana,Rice,Rabi,965.6,4700.5,4538.8,214.3,15.4,157.0
2023,Telangana,Rice,Zaid,1359.7,4403.8,5987.85,191.6,25.7,156.6
2023,Telangana,Wheat,Kharif,597.2,4023.1,2402.6,805.6,27.0,178.1
2023,Telangana,Wheat,Rabi,3362.7,3470.8,11671.26,239.9,18.6,141.5
2023,Telangana,Wheat,Zaid,757.0,3998.4,3026.79,30.0,31.6,143.6
2023,Telangana,Maize,Kharif,2967.0,2435.1,7224.94,922.1,27.1,120.1
2023,Telangana,Maize,Rabi,1966.7,1921.6,3779.21,145.1,19.6,151.4
2023,Telangana,Maize,Zaid,2483.0,2323.3,5768.75,103.7,31.8,142.0
2023,Telangana,Cotton,Kharif,484.9,1683.8,816.47,822.4,37.8,153.5
2023,Telangana,Cotton,Rabi,346.9,1843.9,639.65,167.6,16.1,154.4
2023,Telangana,Sugarcane,Kharif,79448.3,952.7,75690.4,835.3,31.0,134.1
2023,Telangana,Sugarcane,Rabi,79171.6,866.5,68602.19,30.0,21.2,142.4
2023,Telangana,Sugarcane,Zaid,71131.8,889.8,63293.08,152.0,29.9,141.7
2023,Telangana,Pulses,Kharif,862.6,1363.9,1176.5,964.8,27.9,133.8
2023,Telangana,Pulses,Rabi,1186.5,1689.7,2004.83,119.2,19.5,95.8
2023,Telangana,Pulses,Zaid,626.8,1555.4,974.92,78.6,28.6,101.1
2023,Telangana,Soybean,Kharif,1226.6,1076.7,1320.68,736.2,31.5,159.6
2023,Telangana,Groundnut,Kharif,1769.0,871.3,1541.33,770.9,23.5,155.8
2023,Telangana,Groundnut,Rabi,1749.1,1127.3,1971.76,343.4,24.6,172.7
2023,Telangana,Groundnut,Zaid,1387.3,1083.2,1502.72,110.1,30.3,127.9
2023,Chhattisgarh,Rice,Kharif,2319.9,3948.7,9160.59,829.6,29.8,117.0
2023,Chhattisgarh,Rice,Rabi,743.4,3380.1,2512.77,35.5,15.3,159.0
2023,Chhattisgarh,Rice,Zaid,1021.4,3574.0,3650.48,30.0,25.1,169.5
2023,Chhattisgarh,Wheat,Kharif,428.0,3155.1,1350.38,698.0,27.0,130.8
2023,Chhattisgarh,Wheat,Rabi,2762.8,2930.7,8096.94,169.7,19.1,160.9
2023,Chhattisgarh,Wheat,Zaid,678.9,2602.0,1766.5,31.2,27.7,183.3
2023,Chhattisgarh,Maize,Kharif,1949.4,1741.5,3394.88,865.6,30.1,148.7
2023,Chhattisgarh,Maize,Rabi,1560.9,1551.9,2422.36,169.8,17.0,124.3
2023,Chhattisgarh,Maize,Zaid,2125.5,1970.8,4188.94,156.9,28.1,83.1
2023,Chhattisgarh,Cotton,Kharif,423.3,1301.4,550.88,820.2,26.5,193.1
2023,Chhattisgarh,Cotton,Rabi,215.1,1637.0,352.12,105.6,18.3,102.7
2023,Chhattisgarh,Sugarcane,Kharif,65835.9,812.7,53504.84,982.2,26.0,84.0
2023,Chhattisgarh,Sugarcane,Rabi,61362.8,674.3,41376.94,58.0,18.5,109.5
2023,Chhattisgarh,Sugarcane,Zaid,54578.3,762.8,41632.33,124.9,24.5,151.7
2023,Chhattisgarh,Pulses,Kharif,820.5,1291.3,1059.51,830.2,23.1,116.1
2023,Chhattisgarh,Pulses,Rabi,1020.4,1346.0,1373.46,132.3,17.8,120.2
2023,Chhattisgarh,Pulses,Zaid,571.7,1248.7,713.88,87.7,34.1,117.7
2023,Chhattisgarh,Soybean,Kharif,892.9,915.6,817.54,879.7,26.7,87.0
2023,Chhattisgarh,Groundnut,Kharif,1350.0,715.0,965.25,825.1,27.9,127.1
2023,Chhattisgarh,Groundnut,Rabi,1366.7,878.4,1200.51,225.3,18.0,115.5
2023,Chhattisgarh,Groundnut,Zaid,1122.8,879.9,987.95,254.4,28.6,128.3
2024,Punjab,Rice,Kharif,3338.7,6212.3,20741.01,901.0,30.6,146.6
2024,Punjab,Rice,Rabi,1624.5,6333.5,10288.77,118.8,17.6,126.9
2024,Punjab,Rice,Zaid,2157.2,7000.3,15101.05,45.3,29.1,97.0
2024,Punjab,Wheat,Kharif,805.8,5271.3,4247.61,752.0,28.2,176.7
2024,Punjab,Wheat,Rabi,5429.7,5339.6,28992.43,72.8,15.8,105.0
2024,Punjab,Wheat,Zaid,982.7,5083.4,4995.46,117.5,27.2,138.6
2024,Punjab,Maize,Kharif,4114.0,2753.5,11327.9,890.5,31.6,156.7
2024,Punjab,Maize,Rabi,2969.5,2908.0,8635.31,229.1,20.7,166.4
2024,Punjab,Maize,Zaid,3731.0,2811.4,10489.33,101.3,29.2,144.2
2024,Punjab,Cotton,Kharif,746.4,2564.7,1914.29,898.6,27.5,123.1
2024,Punjab,Cotton,Rabi,472.5,2477.1,1170.43,234.7,21.0,146.4
2024,Punjab,Sugarcane,Kharif,117942.3,1171.2,138134.02,809.3,26.1,147.9
2024,Punjab,Sugarcane,Rabi,102619.1,1187.1,121819.13,196.7,16.9,138.8
2024,Punjab,Sugarcane,Zaid,109215.9,1235.2,134903.48,30.0,27.0,116.1
2024,Punjab,Pulses,Kharif,1459.6,2341.4,3417.51,903.6,24.1,149.8
2024,Punjab,Pulses,Rabi,1716.2,2145.5,3682.11,79.6,18.3,101.5
2024,Punjab,Pulses,Zaid,1036.7,2108.1,2185.47,127.3,31.3,152.3
2024,Punjab,Soybean,Kharif,1613.9,1616.1,2608.22,881.6,30.1,115.8
2024,Punjab,Groundnut,Kharif,2601.6,1536.2,3996.58,968.1,24.7,131.0
2024,Punjab,Groundnut,Rabi,2546.8,1644.9,4189.23,30.0,18.0,120.8
2024,Punjab,Groundnut,Zaid,1997.5,1242.9,2482.69,30.0,30.8,126.2
2024,Haryana,Rice,Kharif,3138.0,5557.8,17440.38,1013.6,25.4,102.2
2024,Haryana,Rice,Rabi,1159.7,6557.6,7604.85,30.0,22.6,86.6
2024,Haryana,Rice,Zaid,1901.8,5997.0,11405.09,52.8,29.7,155.7
2024,Haryana,Wheat,Kharif,789.2,5467.5,4314.95,776.1,24.9,127.9
2024,Haryana,Wheat,Rabi,4814.0,4793.9,23077.83,116.7,14.0,145.9
2024,Haryana,Wheat,Zaid,1022.3,4604.3,4706.98,170.1,27.4,50.0
2024,Haryana,Maize,Kharif,3720.4,2616.2,9733.31,779.9,30.8,159.0
2024,Haryana,Maize,Rabi,3049.5,3109.5,9482.42,94.7,16.5,153.6
2024,Haryana,Maize,Zaid,3256.4,2589.0,8430.82,104.3,27.4,181.3
2024,Haryana,Cotton,Kharif,757.9,2450.6,1857.31,914.7,31.1,104.8
2024,Haryana,Cotton,Rabi,465.5,2208.8,1028.2,188.1,21.0,156.3
2024,Haryana,Sugarcane,Kharif,106863.3,1047.8,111971.37,893.7,32.7,138.8
2024,Haryana,Sugarcane,Rabi,97120.6,1096.3,106473.31,49.8,20.3,143.3
2024,Haryana,Sugarcane,Zaid,101764.0,1281.0,130359.68,30.0,25.9,169.5
2024,Haryana,Pulses,Kharif,1208.1,2298.2,2776.46,751.1,34.6,88.4
2024,Haryana,Pulses,Rabi,1476.1,2044.1,3017.3,225.9,19.1,144.2
2024,Haryana,Pulses,Zaid,1000.4,1851.7,1852.44,139.5,28.0,103.0
2024,Haryana,Soybean,Kharif,1615.3,1472.1,2377.88,851.0,36.1,153.0
2024,Haryana,Groundnut,Kharif,2443.1,1286.2,3142.32,899.2,27.0,133.0
2024,Haryana,Groundnut,Rabi,2201.4,1434.7,3158.35,270.7,20.2,174.8
2024,Haryana,Groundnut,Zaid,1808.5,1166.8,2110.16,145.4,26.4,157.6
2024,Uttar Pradesh,Rice,Kharif,3177.5,4891.2,15541.79,980.7,23.8,107.5
2024,Uttar Pradesh,Rice,Rabi,1232.4,5215.1,6427.09,177.1,17.9,104.5
2024,Uttar Pradesh,Rice,Zaid,1492.0,5004.4,7466.56,236.7,30.1,169.2
2024,Uttar Pradesh,Wheat,Kharif,666.1,3756.9,2502.47,833.7,30.5,117.2
2024,Uttar Pradesh,Wheat,Rabi,4109.0,4796.5,19708.82,143.7,21.1,114.5
2024,Uttar Pradesh,Wheat,Zaid,863.8,4616.4,3987.65,44.8,31.6,96.1
2024,Uttar Pradesh,Maize,Kharif,3766.7,2763.3,10408.52,854.6,28.3,124.1
2024,Uttar Pradesh,Maize,Rabi,2248.1,2114.0,4752.48,210.2,12.3,157.2
2024,Uttar Pradesh,Maize,Zaid,2796.2,2435.7,6810.7,104.7,24.0,132.0
2024,Uttar Pradesh,Cotton,Kharif,608.0,1839.4,1118.36,703.3,29.4,106.9
2024,Uttar Pradesh,Cotton,Rabi,413.6,2012.6,832.41,54.2,22.9,91.9
2024,Uttar Pradesh,Sugarcane,Kharif,93935.2,857.8,80577.61,835.8,30.2,148.0
2024,Uttar Pradesh,Sugarcane,Rabi,82151.5,929.4,76351.6,160.2,16.7,145.9
2024,Uttar Pradesh,Sugarcane,Zaid,84927.7,1058.2,89870.49,188.3,28.9,126.6
2024,Uttar Pradesh,Pulses,Kharif,1095.6,1518.0,1663.12,890.7,27.8,134.5
2024,Uttar Pradesh,Pulses,Rabi,1397.9,1980.4,2768.4,30.0,21.3,131.5
2024,Uttar Pradesh,Pulses,Zaid,699.7,1991.5,1393.45,295.5,27.2,131.0
2024,Uttar Pradesh,Soybean,Kharif,1373.3,1232.0,1691.91,814.2,28.8,164.7
2024,Uttar Pradesh,Groundnut,Kharif,2097.2,965.3,2024.43,1034.9,26.0,131.8
2024,Uttar Pradesh,Groundnut,Rabi,2001.7,1223.6,2449.28,95.4,14.2,164.2
2024,Uttar Pradesh,Groundnut,Zaid,1419.3,1024.0,1453.36,30.0,19.4,153.6
2024,Madhya Pradesh,Rice,Kharif,2972.9,4130.2,12278.67,861.8,25.9,127.2
2024,Madhya Pradesh,Rice,Rabi,1061.6,4604.2,4887.82,56.6,14.5,158.1
2024,Madhya Pradesh,Rice,Zaid,1438.5,4254.8,6120.53,272.2,26.5,214.7
2024,Madhya Pradesh,Wheat,Kharif,606.3,3187.2,1932.4,891.5,26.3,150.0
2024,Madhya Pradesh,Wheat,Rabi,3145.4,3594.1,11304.88,100.9,13.8,172.5
2024,Madhya Pradesh,Wheat,Zaid,672.5,4053.8,2726.18,190.9,28.5,166.5
2024,Madhya Pradesh,Maize,Kharif,2580.4,1797.5,4638.27,769.0,27.4,173.0
2024,Madhya Pradesh,Maize,Rabi,1904.1,2289.8,4360.01,30.0,14.0,127.9
2024,Madhya Pradesh,Maize,Zaid,2134.5,1886.9,4027.59,30.0,26.4,200.2
2024,Madhya Pradesh,Cotton,Kharif,565.5,1843.1,1042.27,904.9,29.0,154.1
2024,Madhya Pradesh,Cotton,Rabi,320.1,1711.6,547.88,163.4,16.9,134.0
2024,Madhya Pradesh,Sugarcane,Kharif,73887.9,734.1,54241.11,805.5,25.9,151.7
2024,Madhya Pradesh,Sugarcane,Rabi,80400.3,728.1,58539.46,213.7,18.9,158.6
2024,Madhya Pradesh,Sugarcane,Zaid,74140.5,801.5,59423.61,96.0,25.3,143.5
2024,Madhya Pradesh,Pulses,Kharif,907.6,1640.4,1488.83,731.2,24.0,154.9
2024,Madhya Pradesh,Pulses,Rabi,1267.2,1478.9,1874.06,112.8,11.3,200.5
2024,Madhya Pradesh,Pulses,Zaid,717.8,1532.2,1099.81,97.2,24.6,118.7
2024,Madhya Pradesh,Soybean,Kharif,1198.7,1047.6,1255.76,810.6,29.2,116.5
2024,Madhya Pradesh,Groundnut,Kharif,1868.8,951.0,1777.23,914.4,29.5,168.8
2024,Madhya Pradesh,Groundnut,Rabi,1424.9,933.5,1330.14,67.7,22.1,192.5
2024,Madhya Pradesh,Groundnut,Zaid,1295.8,816.6,1058.15,292.7,32.5,159.5
2024,Rajasthan,Rice,Kharif,2356.9,3222.5,7595.11,811.4,26.3,128.5
2024,Rajasthan,Rice,Rabi,858.0,3855.3,3307.85,89.6,22.0,96.0
2024,Rajasthan,Rice,Zaid,996.5,3160.6,3149.54,184.4,28.2,148.0
2024,Rajasthan,Wheat,Kharif,413.9,2751.7,1138.93,907.8,22.0,143.3
2024,Rajasthan,Wheat,Rabi,2741.3,2551.2,6993.6,61.4,17.8,187.2
2024,Rajasthan,Wheat,Zaid,632.8,2603.2,1647.3,52.7,29.4,132.6
2024,Rajasthan,Maize,Kharif,2253.3,1881.3,4239.13,864.8,31.6,139.4
2024,Rajasthan,Maize,Rabi,1784.2,1970.1,3515.05,192.6,19.8,107.0
2024,Rajasthan,Maize,Zaid,1879.8,1466.0,2755.79,116.2,29.0,119.1
2024,Rajasthan,Cotton,Kharif,476.2,1206.8,574.68,1016.2,30.4,138.6
2024,Rajasthan,Cotton,Rabi,297.5,1521.9,452.77,30.0,18.3,177.5
2024,Rajasthan,Sugarcane,Kharif,62620.4,783.9,49088.13,932.5,25.6,116.3
2024,Rajasthan,Sugarcane,Rabi,54364.7,645.5,35092.41,84.7,24.4,164.4
2024,Rajasthan,Sugarcane,Zaid,48148.2,789.5,38013.0,74.8,27.3,114.8
2024,Rajasthan,Pulses,Kharif,727.8,1232.1,896.72,677.1,24.6,141.5
2024,Rajasthan,Pulses,Rabi,866.9,1129.8,979.42,126.6,23.8,112.4
2024,Rajasthan,Pulses,Zaid,567.7,1237.0,702.24,212.8,23.3,104.9
2024,Rajasthan,Soybean,Kharif,972.4,1034.0,1005.46,1030.3,27.8,141.7
2024,Rajasthan,Groundnut,Kharif,1456.8,733.5,1068.56,773.5,30.9,159.7
2024,Rajasthan,Groundnut,Rabi,1190.0,785.0,934.15,63.5,16.4,117.6
2024,Rajasthan,Groundnut,Zaid,999.2,711.0,710.43,81.9,26.4,151.7
2024,Maharashtra,Rice,Kharif,2531.0,4731.2,11974.67,826.9,25.7,131.4
2024,Maharashtra,Rice,Rabi,1001.1,4492.8,4497.74,132.0,13.5,164.9
2024,Maharashtra,Rice,Zaid,1180.9,4362.3,5151.44,127.2,33.4,150.0
2024,Maharashtra,Wheat,Kharif,502.5,3246.1,1631.17,895.3,21.8,143.9
2024,Maharashtra,Wheat,Rabi,3336.7,3810.2,12713.49,210.9,22.3,150.6
2024,Maharashtra,Wheat,Zaid,784.2,3259.6,2556.18,80.7,23.6,145.9
2024,Maharashtra,Maize,Kharif,2348.0,1882.3,4419.64,828.6,30.0,136.3
2024,Maharashtra,Maize,Rabi,1892.0,2024.8,3830.92,106.0,21.5,169.1
2024,Maharashtra,Maize,Zaid,2377.7,2220.2,5278.97,133.3,27.9,125.4
2024,Maharashtra,Cotton,Kharif,446.5,1631.8,728.6,780.5,24.5,90.5
2024,Maharashtra,Cotton,Rabi,313.8,1717.5,538.95,185.5,16.7,166.6
2024,Maharashtra,Sugarcane,Kharif,65327.9,796.9,52059.8,731.5,25.3,136.0
2024,Maharashtra,Sugarcane,Rabi,66255.4,833.6,55230.5,147.1,17.5,190.6
2024,Maharashtra,Sugarcane,Zaid,66144.2,913.9,60449.18,109.5,30.6,116.3
2024,Maharashtra,Pulses,Kharif,849.0,1652.3,1402.8,872.5,28.3,134.7
2024,Maharashtra,Pulses,Rabi,1007.3,1349.9,1359.75,330.4,15.3,155.1
2024,Maharashtra,Pulses,Zaid,558.0,1673.2,933.65,147.7,26.5,103.0
2024,Maharashtra,Soybean,Kharif,1149.5,1227.4,1410.9,723.5,29.9,181.6
2024,Maharashtra,Groundnut,Kharif,1709.1,827.9,1414.96,805.3,25.9,159.7
2024,Maharashtra,Groundnut,Rabi,1282.1,1019.0,1306.46,39.6,18.5,114.1
2024,Maharashtra,Groundnut,Zaid,1297.0,1031.8,1338.24,59.0,26.5,70.1
2024,Karnataka,Rice,Kharif,2880.6,4707.4,13560.14,913.0,33.2,158.1
2024,Karnataka,Rice,Rabi,1020.5,5130.7,5235.88,110.9,15.6,133.8
2024,Karnataka,Rice,Zaid,1524.5,5274.6,8041.13,144.7,26.6,168.0
2024,Karnataka,Wheat,Kharif,665.5,3828.4,2547.8,972.3,28.0,163.0
2024,Karnataka,Wheat,Rabi,3857.1,3982.2,15359.74,119.4,18.2,106.8
2024,Karnataka,Wheat,Zaid,870.6,4335.4,3774.4,170.6,25.0,161.4
2024,Karnataka,Maize,Kharif,3043.9,2639.6,8034.68,829.2,28.3,165.0
2024,Karnataka,Maize,Rabi,2251.7,1999.0,4501.15,286.2,18.1,182.2
2024,Karnataka,Maize,Zaid,2640.7,2304.3,6084.97,296.6,26.4,120.0
2024,Karnataka,Cotton,Kharif,558.5,2158.2,1205.35,814.3,26.6,122.2
2024,Karnataka,Cotton,Rabi,402.6,1693.8,681.92,233.8,19.9,156.0
2024,Karnataka,Sugarcane,Kharif,81435.9,1069.2,87071.26,771.7,29.6,162.3
2024,Karnataka,Sugarcane,Rabi,80518.3,961.8,77442.5,57.0,17.3,106.7
2024,Karnataka,Sugarcane,Zaid,68806.3,1024.6,70498.93,197.4,26.6,162.9
2024,Karnataka,Pulses,Kharif,964.0,1469.8,1416.89,869.9,26.7,194.6
2024,Karnataka,Pulses,Rabi,1294.0,1572.7,2035.07,178.8,8.7,141.3
2024,Karnataka,Pulses,Zaid,783.8,1810.8,1419.31,36.2,30.7,115.3
2024,Karnataka,Soybean,Kharif,1465.6,1250.9,1833.32,772.8,23.1,133.3
2024,Karnataka,Groundnut,Kharif,1895.1,1057.6,2004.26,846.8,38.1,156.9
2024,Karnataka,Groundnut,Rabi,1627.8,1026.0,1670.12,35.5,21.5,126.3
2024,Karnataka,Groundnut,Zaid,1698.2,1161.2,1971.95,189.5,27.0,146.7
2024,Andhra Pradesh,Rice,Kharif,2847.6,4560.6,12986.76,987.5,27.9,123.8
2024,Andhra Pradesh,Rice,Rabi,1008.3,5143.8,5186.49,60.1,15.7,159.8
2024,Andhra Pradesh,Rice,Zaid,1324.7,4490.4,5948.43,204.6,28.9,114.9
2024,Andhra Pradesh,Wheat,Kharif,620.3,4215.0,2614.56,749.0,25.4,168.4
2024,Andhra Pradesh,Wheat,Rabi,3852.5,4046.1,15587.6,230.0,23.5,142.8
2024,Andhra Pradesh,Wheat,Zaid,825.2,4173.0,3443.56,90.9,26.1,92.3
2024,Andhra Pradesh,Maize,Kharif,3181.3,2461.7,7831.41,1026.9,33.0,147.7
2024,Andhra Pradesh,Maize,Rabi,2263.7,2503.5,5667.17,267.5,17.4,165.8
2024,Andhra Pradesh,Maize,Zaid,2984.3,2434.8,7266.17,81.6,28.4,125.2
2024,Andhra Pradesh,Cotton,Kharif,514.9,1705.1,877.96,787.3,25.3,207.5
2024,Andhra Pradesh,Cotton,Rabi,375.6,2082.8,782.3,51.9,18.9,144.7
2024,Andhra Pradesh,Sugarcane,Kharif,92066.6,1078.6,99303.03,841.2,25.5,127.7
2024,Andhra Pradesh,Sugarcane,Rabi,71940.7,994.1,71516.25,30.0,22.6,152.7
2024,Andhra Pradesh,Sugarcane,Zaid,74598.9,1076.5,80305.72,121.9,27.5,133.9
2024,Andhra Pradesh,Pulses,Kharif,1013.6,1909.6,1935.57,840.0,30.2,137.1
2024,Andhra Pradesh,Pulses,Rabi,1521.3,1907.1,2901.27,217.9,15.1,106.2
2024,Andhra Pradesh,Pulses,Zaid,746.4,1681.3,1254.92,106.3,28.0,146.5
2024,Andhra Pradesh,Soybean,Kharif,1487.1,1226.7,1824.23,1052.7,26.9,147.9
2024,Andhra Pradesh,Groundnut,Kharif,2050.4,1050.6,2154.15,952.7,29.8,129.5
2024,Andhra Pradesh,Groundnut,Rabi,1776.4,1115.5,1981.57,266.6,17.8,117.7
2024,Andhra Pradesh,Groundnut,Zaid,1419.1,1132.3,1606.85,72.6,27.4,160.0
2024,Tamil Nadu,Rice,Kharif,3190.7,5601.2,17871.75,757.4,29.7,149.6
2024,Tamil Nadu,Rice,Rabi,1279.9,4495.8,5754.17,138.9,14.5,100.0
2024,Tamil Nadu,Rice,Zaid,1615.9,5605.9,9058.57,121.6,27.4,134.9
2024,Tamil Nadu,Wheat,Kharif,577.4,4402.5,2542.0,775.7,31.0,151.3
2024,Tamil Nadu,Wheat,Rabi,3668.8,4287.5,15729.98,130.1,22.9,149.3
2024,Tamil Nadu,Wheat,Zaid,856.9,4082.4,3498.21,30.0,27.8,153.8
2024,Tamil Nadu,Maize,Kharif,3508.2,2290.7,8036.23,916.0,30.8,144.2
2024,Tamil Nadu,Maize,Rabi,2407.1,2252.9,5422.96,117.0,19.3,144.6
2024,Tamil Nadu,Maize,Zaid,2873.7,2515.1,7227.64,145.0,29.9,135.8
2024,Tamil Nadu,Cotton,Kharif,670.9,1983.4,1330.66,660.8,24.5,203.5
2024,Tamil Nadu,Cotton,Rabi,439.9,1797.8,790.85,30.0,16.3,147.4
2024,Tamil Nadu,Sugarcane,Kharif,91512.8,918.7,84072.81,857.4,29.3,148.1
2024,Tamil Nadu,Sugarcane,Rabi,79519.7,943.1,74995.03,155.2,19.8,139.2
2024,Tamil Nadu,Sugarcane,Zaid,87816.7,989.7,86912.19,47.5,26.8,94.1
2024,Tamil Nadu,Pulses,Kharif,1106.7,1559.9,1726.34,775.8,28.5,144.9
2024,Tamil Nadu,Pulses,Rabi,1402.1,1914.2,2683.9,160.8,14.6,128.3
2024,Tamil Nadu,Pulses,Zaid,700.2,2051.1,1436.18,103.3,28.6,118.7
2024,Tamil Nadu,Soybean,Kharif,1469.9,1409.4,2071.68,1026.8,28.4,115.0
2024,Tamil Nadu,Groundnut,Kharif,2081.4,1208.1,2514.54,839.6,25.3,124.4
2024,Tamil Nadu,Groundnut,Rabi,1649.7,1123.0,1852.61,178.6,19.0,156.9
2024,Tamil Nadu,Groundnut,Zaid,1358.3,1105.1,1501.06,30.0,29.4,112.4
2024,West Bengal,Rice,Kharif,2983.8,4943.3,14749.82,819.5,23.2,172.3
2024,West Bengal,Rice,Rabi,1094.1,4571.3,5001.46,65.4,16.0,125.1
2024,West Bengal,Rice,Zaid,1442.1,4216.8,6081.05,73.8,20.2,175.7
2024,West Bengal,Wheat,Kharif,622.0,4303.6,2676.84,866.9,27.0,139.2
2024,West Bengal,Wheat,Rabi,4219.2,3943.2,16637.15,30.0,15.1,150.6
2024,West Bengal,Wheat,Zaid,752.1,4167.3,3134.23,160.1,31.8,115.7
2024,West Bengal,Maize,Kharif,2999.3,2382.0,7144.33,805.6,30.1,124.2
2024,West Bengal,Maize,Rabi,2268.3,2145.4,4866.41,262.9,25.5,128.7
2024,West Bengal,Maize,Zaid,2897.5,2199.4,6372.76,98.9,26.2,124.2
2024,West Bengal,Cotton,Kharif,588.6,1672.1,984.2,902.7,28.0,154.6
2024,West Bengal,Cotton,Rabi,354.6,1958.5,694.48,158.4,21.4,124.4
2024,West Bengal,Sugarcane,Kharif,89779.2,816.3,73286.76,808.3,26.5,114.6
2024,West Bengal,Sugarcane,Rabi,69413.3,990.6,68760.81,35.6,17.2,121.7
2024,West Bengal,Sugarcane,Zaid,74224.1,882.9,65532.46,79.5,29.4,174.6
2024,West Bengal,Pulses,Kharif,1038.0,1445.0,1499.91,906.8,29.6,161.0
2024,West Bengal,Pulses,Rabi,1363.3,1730.1,2358.65,134.9,17.0,105.9
2024,West Bengal,Pulses,Zaid,664.3,1854.6,1232.01,119.3,29.2,121.6
2024,West Bengal,Soybean,Kharif,1238.0,1380.0,1708.44,850.5,28.2,169.5
2024,West Bengal,Groundnut,Kharif,1803.8,978.2,1764.48,825.1,28.1,97.7
2024,West Bengal,Groundnut,Rabi,1636.5,1139.3,1864.46,157.6,16.9,193.7
2024,West Bengal,Groundnut,Zaid,1386.2,1132.8,1570.29,213.0,25.9,130.2
2024,Odisha,Rice,Kharif,2369.1,4271.5,10119.61,936.8,20.9,140.5
2024,Odisha,Rice,Rabi,947.2,3573.2,3384.54,162.2,23.3,152.0
2024,Odisha,Rice,Zaid,1183.1,3946.8,4669.46,96.7,27.6,150.1
2024,Odisha,Wheat,Kharif,485.1,2828.7,1372.2,771.0,28.5,180.9
2024,Odisha,Wheat,Rabi,2971.1,3348.4,9948.43,105.5,13.1,155.7
